time,open,high,low,close,date
-53191800,0.437763,0.437763,0.437763,0.437763,4/25/1968
-53105400,0.441054,0.441054,0.441054,0.441054,4/26/1968
-52846200,0.450929,0.450929,0.450929,0.450929,4/29/1968
-52759800,0.450106,0.450106,0.450106,0.450106,4/30/1968
-52673400,0.44846,0.44846,0.44846,0.44846,5/1/1968
-52587000,0.455866,0.455866,0.455866,0.455866,5/2/1968
-52500600,0.458334,0.458334,0.458334,0.458334,5/3/1968
-52241400,0.458334,0.458334,0.458334,0.458334,5/6/1968
-52155000,0.45998,0.45998,0.45998,0.45998,5/7/1968
-52068600,0.45998,0.45998,0.45998,0.45998,5/8/1968
-51982200,0.455866,0.455866,0.455866,0.455866,5/9/1968
-51895800,0.452574,0.452574,0.452574,0.452574,5/10/1968
-51636600,0.45422,0.45422,0.45422,0.45422,5/13/1968
-51550200,0.453397,0.453397,0.453397,0.453397,5/14/1968
-51463800,0.45422,0.45422,0.45422,0.45422,5/15/1968
-51377400,0.462449,0.462449,0.462449,0.462449,5/16/1968
-51291000,0.457512,0.457512,0.457512,0.457512,5/17/1968
-51031800,0.45422,0.45422,0.45422,0.45422,5/20/1968
-50945400,0.452574,0.452574,0.452574,0.452574,5/21/1968
-50859000,0.457512,0.457512,0.457512,0.457512,5/22/1968
-50772600,0.463272,0.463272,0.463272,0.463272,5/23/1968
-50686200,0.469032,0.469032,0.469032,0.469032,5/24/1968
-50427000,0.476437,0.476437,0.476437,0.476437,5/27/1968
-50340600,0.473146,0.473146,0.473146,0.473146,5/28/1968
-50254200,0.470677,0.470677,0.470677,0.470677,5/29/1968
-50081400,0.478083,0.478083,0.478083,0.478083,5/31/1968
-49822200,0.490426,0.490426,0.490426,0.490426,6/3/1968
-49735800,0.497832,0.497832,0.497832,0.497832,6/4/1968
-49649400,0.501946,0.501946,0.501946,0.501946,6/5/1968
-49563000,0.506883,0.506883,0.506883,0.506883,6/6/1968
-49476600,0.506883,0.506883,0.506883,0.506883,6/7/1968
-49217400,0.501946,0.501946,0.501946,0.501946,6/10/1968
-49131000,0.501123,0.501123,0.501123,0.501123,6/11/1968
-48958200,0.473146,0.473146,0.473146,0.473146,6/13/1968
-48871800,0.478906,0.478906,0.478906,0.478906,6/14/1968
-48612600,0.463272,0.463272,0.463272,0.463272,6/17/1968
-48526200,0.472323,0.472323,0.472323,0.472323,6/18/1968
-48353400,0.479729,0.479729,0.479729,0.479729,6/20/1968
-48267000,0.48302,0.48302,0.48302,0.48302,6/21/1968
-48007800,0.479729,0.479729,0.479729,0.479729,6/24/1968
-47921400,0.472323,0.472323,0.472323,0.472323,6/25/1968
-47748600,0.467386,0.467386,0.467386,0.467386,6/27/1968
-47662200,0.469032,0.469032,0.469032,0.469032,6/28/1968
-47403000,0.46574,0.46574,0.46574,0.46574,7/1/1968
-47316600,0.460803,0.460803,0.460803,0.460803,7/2/1968
-47230200,0.464094,0.464094,0.464094,0.464094,7/3/1968
-46798200,0.472323,0.472323,0.472323,0.472323,7/8/1968
-46711800,0.45422,0.45422,0.45422,0.45422,7/9/1968
-46539000,0.460803,0.460803,0.460803,0.460803,7/11/1968
-46452600,0.45422,0.45422,0.45422,0.45422,7/12/1968
-46193400,0.457512,0.457512,0.457512,0.457512,7/15/1968
-46107000,0.462449,0.462449,0.462449,0.462449,7/16/1968
-45934200,0.458334,0.458334,0.458334,0.458334,7/18/1968
-45847800,0.455043,0.455043,0.455043,0.455043,7/19/1968
-45588600,0.450929,0.450929,0.450929,0.450929,7/22/1968
-45502200,0.439409,0.439409,0.439409,0.439409,7/23/1968
-45329400,0.439409,0.439409,0.439409,0.439409,7/25/1968
-45243000,0.441054,0.441054,0.441054,0.441054,7/26/1968
-44983800,0.449283,0.449283,0.449283,0.449283,7/29/1968
-44897400,0.460803,0.460803,0.460803,0.460803,7/30/1968
-44724600,0.460803,0.460803,0.460803,0.460803,8/1/1968
-44638200,0.452574,0.452574,0.452574,0.452574,8/2/1968
-44379000,0.45422,0.45422,0.45422,0.45422,8/5/1968
-44292600,0.447637,0.447637,0.447637,0.447637,8/6/1968
-44119800,0.453397,0.453397,0.453397,0.453397,8/8/1968
-44033400,0.460803,0.460803,0.460803,0.460803,8/9/1968
-43774200,0.460803,0.460803,0.460803,0.460803,8/12/1968
-43687800,0.458334,0.458334,0.458334,0.458334,8/13/1968
-43515000,0.449283,0.449283,0.449283,0.449283,8/15/1968
-43428600,0.449283,0.449283,0.449283,0.449283,8/16/1968
-43169400,0.443523,0.443523,0.443523,0.443523,8/19/1968
-43083000,0.434471,0.434471,0.434471,0.434471,8/20/1968
-42910200,0.427888,0.427888,0.427888,0.427888,8/22/1968
-42823800,0.43118,0.43118,0.43118,0.43118,8/23/1968
-42564600,0.427066,0.427066,0.427066,0.427066,8/26/1968
-42478200,0.426243,0.426243,0.426243,0.426243,8/27/1968
-42305400,0.427888,0.427888,0.427888,0.427888,8/29/1968
-42219000,0.426243,0.426243,0.426243,0.426243,8/30/1968
-41873400,0.426243,0.426243,0.426243,0.426243,9/3/1968
-41787000,0.428711,0.428711,0.428711,0.428711,9/4/1968
-41700600,0.424597,0.424597,0.424597,0.424597,9/5/1968
-41614200,0.432826,0.432826,0.432826,0.432826,9/6/1968
-41355000,0.445991,0.445991,0.445991,0.445991,9/9/1968
-41268600,0.447637,0.447637,0.447637,0.447637,9/10/1968
-41095800,0.441054,0.441054,0.441054,0.441054,9/12/1968
-41009400,0.438586,0.438586,0.438586,0.438586,9/13/1968
-40750200,0.427888,0.427888,0.427888,0.427888,9/16/1968
-40663800,0.427888,0.427888,0.427888,0.427888,9/17/1968
-40491000,0.422951,0.422951,0.422951,0.422951,9/19/1968
-40404600,0.421306,0.421306,0.421306,0.421306,9/20/1968
-40145400,0.422951,0.422951,0.422951,0.422951,9/23/1968
-40059000,0.426243,0.426243,0.426243,0.426243,9/24/1968
-39886200,0.426243,0.426243,0.426243,0.426243,9/26/1968
-39799800,0.430357,0.430357,0.430357,0.430357,9/27/1968
-39540600,0.439409,0.439409,0.439409,0.439409,9/30/1968
-39454200,0.453397,0.453397,0.453397,0.453397,10/1/1968
-39281400,0.457512,0.457512,0.457512,0.457512,10/3/1968
-39195000,0.457512,0.457512,0.457512,0.457512,10/4/1968
-38935800,0.464094,0.464094,0.464094,0.464094,10/7/1968
-38849400,0.480552,0.480552,0.480552,0.480552,10/8/1968
-38676600,0.48302,0.48302,0.48302,0.48302,10/10/1968
-38590200,0.485489,0.485489,0.485489,0.485489,10/11/1968
-38331000,0.483843,0.483843,0.483843,0.483843,10/14/1968
-38244600,0.475615,0.475615,0.475615,0.475615,10/15/1968
-38071800,0.47726,0.47726,0.47726,0.47726,10/17/1968
-37985400,0.473146,0.473146,0.473146,0.473146,10/18/1968
-37726200,0.473969,0.473969,0.473969,0.473969,10/21/1968
-37639800,0.467386,0.467386,0.467386,0.467386,10/22/1968
-37467000,0.45422,0.45422,0.45422,0.45422,10/24/1968
-37380600,0.456689,0.456689,0.456689,0.456689,10/25/1968
-37121400,0.452574,0.452574,0.452574,0.452574,10/28/1968
-37035000,0.439409,0.439409,0.439409,0.439409,10/29/1968
-36862200,0.4427,0.4427,0.4427,0.4427,10/31/1968
-36775800,0.444346,0.444346,0.444346,0.444346,11/1/1968
-36516600,0.441877,0.441877,0.441877,0.441877,11/4/1968
-36343800,0.444346,0.444346,0.444346,0.444346,11/6/1968
-36257400,0.441054,0.441054,0.441054,0.441054,11/7/1968
-36171000,0.445169,0.445169,0.445169,0.445169,11/8/1968
-35825400,0.450929,0.450929,0.450929,0.450929,11/12/1968
-35739000,0.445169,0.445169,0.445169,0.445169,11/13/1968
-35652600,0.453397,0.453397,0.453397,0.453397,11/14/1968
-35566200,0.464094,0.464094,0.464094,0.464094,11/15/1968
-35307000,0.475615,0.475615,0.475615,0.475615,11/18/1968
-35220600,0.480552,0.480552,0.480552,0.480552,11/19/1968
-35047800,0.467386,0.467386,0.467386,0.467386,11/21/1968
-34961400,0.482197,0.482197,0.482197,0.482197,11/22/1968
-34702200,0.469032,0.469032,0.469032,0.469032,11/25/1968
-34615800,0.482197,0.482197,0.482197,0.482197,11/26/1968
-34529400,0.487957,0.487957,0.487957,0.487957,11/27/1968
-34356600,0.480552,0.480552,0.480552,0.480552,11/29/1968
-34097400,0.490426,0.490426,0.490426,0.490426,12/2/1968
-34011000,0.492072,0.492072,0.492072,0.492072,12/3/1968
-33838200,0.485489,0.485489,0.485489,0.485489,12/5/1968
-33751800,0.482197,0.482197,0.482197,0.482197,12/6/1968
-33492600,0.486312,0.486312,0.486312,0.486312,12/9/1968
-33406200,0.492072,0.492072,0.492072,0.492072,12/10/1968
-33233400,0.506883,0.506883,0.506883,0.506883,12/12/1968
-33147000,0.501123,0.501123,0.501123,0.501123,12/13/1968
-32887800,0.501946,0.501946,0.501946,0.501946,12/16/1968
-32801400,0.499478,0.499478,0.499478,0.499478,12/17/1968
-32628600,0.506883,0.506883,0.506883,0.506883,12/19/1968
-32542200,0.5003,0.5003,0.5003,0.5003,12/20/1968
-32283000,0.493717,0.493717,0.493717,0.493717,12/23/1968
-32196600,0.5003,0.5003,0.5003,0.5003,12/24/1968
-32023800,0.49454,0.49454,0.49454,0.49454,12/26/1968
-31937400,0.497832,0.497832,0.497832,0.497832,12/27/1968
-31678200,0.497009,0.497009,0.497009,0.497009,12/30/1968
-31591800,0.495363,0.495363,0.495363,0.495363,12/31/1968
-31419000,0.497009,0.497009,0.497009,0.497009,1/2/1969
-31332600,0.493717,0.493717,0.493717,0.493717,1/3/1969
-31073400,0.487957,0.487957,0.487957,0.487957,1/6/1969
-30987000,0.478906,0.478906,0.478906,0.478906,1/7/1969
-30900600,0.474792,0.474792,0.474792,0.474792,1/8/1969
-30814200,0.47726,0.47726,0.47726,0.47726,1/9/1969
-30727800,0.480552,0.480552,0.480552,0.480552,1/10/1969
-30468600,0.47726,0.47726,0.47726,0.47726,1/13/1969
-30382200,0.483843,0.483843,0.483843,0.483843,1/14/1969
-30295800,0.484666,0.484666,0.484666,0.484666,1/15/1969
-30209400,0.49454,0.49454,0.49454,0.49454,1/16/1969
-30123000,0.495363,0.495363,0.495363,0.495363,1/17/1969
-29863800,0.502769,0.502769,0.502769,0.502769,1/20/1969
-29777400,0.512643,0.512643,0.512643,0.512643,1/21/1969
-29691000,0.505238,0.505238,0.505238,0.505238,1/22/1969
-29604600,0.508529,0.508529,0.508529,0.508529,1/23/1969
-29518200,0.515935,0.515935,0.515935,0.515935,1/24/1969
-29259000,0.521695,0.521695,0.521695,0.521695,1/27/1969
-29172600,0.514289,0.514289,0.514289,0.514289,1/28/1969
-29086200,0.514289,0.514289,0.514289,0.514289,1/29/1969
-28999800,0.521695,0.521695,0.521695,0.521695,1/30/1969
-28913400,0.523341,0.523341,0.523341,0.523341,1/31/1969
-28654200,0.520872,0.520872,0.520872,0.520872,2/3/1969
-28567800,0.524163,0.524163,0.524163,0.524163,2/4/1969
-28481400,0.520049,0.520049,0.520049,0.520049,2/5/1969
-28395000,0.521695,0.521695,0.521695,0.521695,2/6/1969
-28308600,0.513466,0.513466,0.513466,0.513466,2/7/1969
-27963000,0.505238,0.505238,0.505238,0.505238,2/11/1969
-27876600,0.504415,0.504415,0.504415,0.504415,2/12/1969
-27790200,0.498655,0.498655,0.498655,0.498655,2/13/1969
-27703800,0.501946,0.501946,0.501946,0.501946,2/14/1969
-27444600,0.506883,0.506883,0.506883,0.506883,2/17/1969
-27358200,0.501946,0.501946,0.501946,0.501946,2/18/1969
-27271800,0.501123,0.501123,0.501123,0.501123,2/19/1969
-27185400,0.498655,0.498655,0.498655,0.498655,2/20/1969
-26839800,0.484666,0.484666,0.484666,0.484666,2/24/1969
-26753400,0.483843,0.483843,0.483843,0.483843,2/25/1969
-26667000,0.48878,0.48878,0.48878,0.48878,2/26/1969
-26580600,0.478906,0.478906,0.478906,0.478906,2/27/1969
-26494200,0.470677,0.470677,0.470677,0.470677,2/28/1969
-26235000,0.46574,0.46574,0.46574,0.46574,3/3/1969
-26148600,0.463272,0.463272,0.463272,0.463272,3/4/1969
-26062200,0.463272,0.463272,0.463272,0.463272,3/5/1969
-25975800,0.466563,0.466563,0.466563,0.466563,3/6/1969
-25889400,0.473969,0.473969,0.473969,0.473969,3/7/1969
-25630200,0.487135,0.487135,0.487135,0.487135,3/10/1969
-25543800,0.489603,0.489603,0.489603,0.489603,3/11/1969
-25457400,0.497009,0.497009,0.497009,0.497009,3/12/1969
-25371000,0.505238,0.505238,0.505238,0.505238,3/13/1969
-25284600,0.490426,0.490426,0.490426,0.490426,3/14/1969
-25025400,0.48878,0.48878,0.48878,0.48878,3/17/1969
-24939000,0.492895,0.492895,0.492895,0.492895,3/18/1969
-24852600,0.491249,0.491249,0.491249,0.491249,3/19/1969
-24766200,0.495363,0.495363,0.495363,0.495363,3/20/1969
-24679800,0.492072,0.492072,0.492072,0.492072,3/21/1969
-24420600,0.491249,0.491249,0.491249,0.491249,3/24/1969
-24334200,0.480552,0.480552,0.480552,0.480552,3/25/1969
-24247800,0.491249,0.491249,0.491249,0.491249,3/26/1969
-24161400,0.495363,0.495363,0.495363,0.495363,3/27/1969
-24075000,0.5003,0.5003,0.5003,0.5003,3/28/1969
-23729400,0.504415,0.504415,0.504415,0.504415,4/1/1969
-23643000,0.497009,0.497009,0.497009,0.497009,4/2/1969
-23556600,0.495363,0.495363,0.495363,0.495363,4/3/1969
-23211000,0.497832,0.497832,0.497832,0.497832,4/7/1969
-23124600,0.497009,0.497009,0.497009,0.497009,4/8/1969
-23038200,0.501946,0.501946,0.501946,0.501946,4/9/1969
-22951800,0.513466,0.513466,0.513466,0.513466,4/10/1969
-22865400,0.510998,0.510998,0.510998,0.510998,4/11/1969
-22606200,0.508529,0.508529,0.508529,0.508529,4/14/1969
-22519800,0.510998,0.510998,0.510998,0.510998,4/15/1969
-22433400,0.5003,0.5003,0.5003,0.5003,4/16/1969
-22347000,0.501123,0.501123,0.501123,0.501123,4/17/1969
-22260600,0.509352,0.509352,0.509352,0.509352,4/18/1969
-22001400,0.506883,0.506883,0.506883,0.506883,4/21/1969
-21915000,0.510998,0.510998,0.510998,0.510998,4/22/1969
-21828600,0.513466,0.513466,0.513466,0.513466,4/23/1969
-21742200,0.515935,0.515935,0.515935,0.515935,4/24/1969
-21655800,0.524986,0.524986,0.524986,0.524986,4/25/1969
-21396600,0.531569,0.531569,0.531569,0.531569,4/28/1969
-21310200,0.524986,0.524986,0.524986,0.524986,4/29/1969
-21223800,0.534861,0.534861,0.534861,0.534861,4/30/1969
-21137400,0.534861,0.534861,0.534861,0.534861,5/1/1969
-21051000,0.535683,0.535683,0.535683,0.535683,5/2/1969
-20791800,0.536506,0.536506,0.536506,0.536506,5/5/1969
-20705400,0.534861,0.534861,0.534861,0.534861,5/6/1969
-20619000,0.530746,0.530746,0.530746,0.530746,5/7/1969
-20532600,0.530746,0.530746,0.530746,0.530746,5/8/1969
-20446200,0.533215,0.533215,0.533215,0.533215,5/9/1969
-20187000,0.531569,0.531569,0.531569,0.531569,5/12/1969
-20100600,0.534038,0.534038,0.534038,0.534038,5/13/1969
-20014200,0.536506,0.536506,0.536506,0.536506,5/14/1969
-19927800,0.552964,0.552964,0.552964,0.552964,5/15/1969
-19841400,0.557901,0.557901,0.557901,0.557901,5/16/1969
-19582200,0.552964,0.552964,0.552964,0.552964,5/19/1969
-19495800,0.544735,0.544735,0.544735,0.544735,5/20/1969
-19409400,0.549672,0.549672,0.549672,0.549672,5/21/1969
-19323000,0.559546,0.559546,0.559546,0.559546,5/22/1969
-19236600,0.556255,0.556255,0.556255,0.556255,5/23/1969
-18977400,0.554609,0.554609,0.554609,0.554609,5/26/1969
-18891000,0.556255,0.556255,0.556255,0.556255,5/27/1969
-18804600,0.559546,0.559546,0.559546,0.559546,5/28/1969
-18718200,0.554609,0.554609,0.554609,0.554609,5/29/1969
-18372600,0.548026,0.548026,0.548026,0.548026,6/2/1969
-18286200,0.546381,0.546381,0.546381,0.546381,6/3/1969
-18199800,0.544735,0.544735,0.544735,0.544735,6/4/1969
-18113400,0.539798,0.539798,0.539798,0.539798,6/5/1969
-18027000,0.546381,0.546381,0.546381,0.546381,6/6/1969
-17767800,0.538152,0.538152,0.538152,0.538152,6/9/1969
-17681400,0.534861,0.534861,0.534861,0.534861,6/10/1969
-17595000,0.548849,0.548849,0.548849,0.548849,6/11/1969
-17508600,0.549672,0.549672,0.549672,0.549672,6/12/1969
-17422200,0.548849,0.548849,0.548849,0.548849,6/13/1969
-17163000,0.546381,0.546381,0.546381,0.546381,6/16/1969
-17076600,0.546381,0.546381,0.546381,0.546381,6/17/1969
-16990200,0.546381,0.546381,0.546381,0.546381,6/18/1969
-16903800,0.543912,0.543912,0.543912,0.543912,6/19/1969
-16817400,0.541444,0.541444,0.541444,0.541444,6/20/1969
-16558200,0.538975,0.538975,0.538975,0.538975,6/23/1969
-16471800,0.539798,0.539798,0.539798,0.539798,6/24/1969
-16385400,0.543089,0.543089,0.543089,0.543089,6/25/1969
-16299000,0.534861,0.534861,0.534861,0.534861,6/26/1969
-16212600,0.530746,0.530746,0.530746,0.530746,6/27/1969
-15953400,0.530746,0.530746,0.530746,0.530746,6/30/1969
-15867000,0.534861,0.534861,0.534861,0.534861,7/1/1969
-15780600,0.543089,0.543089,0.543089,0.543089,7/2/1969
-15694200,0.549672,0.549672,0.549672,0.549672,7/3/1969
-15348600,0.556255,0.556255,0.556255,0.556255,7/7/1969
-15262200,0.554609,0.554609,0.554609,0.554609,7/8/1969
-15175800,0.552964,0.552964,0.552964,0.552964,7/9/1969
-15089400,0.549672,0.549672,0.549672,0.549672,7/10/1969
-15003000,0.546381,0.546381,0.546381,0.546381,7/11/1969
-14743800,0.546381,0.546381,0.546381,0.546381,7/14/1969
-14657400,0.549672,0.549672,0.549672,0.549672,7/15/1969
-14571000,0.530746,0.530746,0.530746,0.530746,7/16/1969
-14484600,0.526632,0.526632,0.526632,0.526632,7/17/1969
-14398200,0.524986,0.524986,0.524986,0.524986,7/18/1969
-14052600,0.524163,0.524163,0.524163,0.524163,7/22/1969
-13966200,0.520049,0.520049,0.520049,0.520049,7/23/1969
-13879800,0.521695,0.521695,0.521695,0.521695,7/24/1969
-13793400,0.524986,0.524986,0.524986,0.524986,7/25/1969
-13534200,0.522518,0.522518,0.522518,0.522518,7/28/1969
-13447800,0.51182,0.51182,0.51182,0.51182,7/29/1969
-13361400,0.513466,0.513466,0.513466,0.513466,7/30/1969
-13275000,0.512643,0.512643,0.512643,0.512643,7/31/1969
-13188600,0.531569,0.531569,0.531569,0.531569,8/1/1969
-12929400,0.532392,0.532392,0.532392,0.532392,8/4/1969
-12843000,0.530746,0.530746,0.530746,0.530746,8/5/1969
-12756600,0.534038,0.534038,0.534038,0.534038,8/6/1969
-12670200,0.536506,0.536506,0.536506,0.536506,8/7/1969
-12583800,0.534861,0.534861,0.534861,0.534861,8/8/1969
-12324600,0.533215,0.533215,0.533215,0.533215,8/11/1969
-12238200,0.535683,0.535683,0.535683,0.535683,8/12/1969
-12151800,0.536506,0.536506,0.536506,0.536506,8/13/1969
-12065400,0.542266,0.542266,0.542266,0.542266,8/14/1969
-11979000,0.552141,0.552141,0.552141,0.552141,8/15/1969
-11719800,0.552964,0.552964,0.552964,0.552964,8/18/1969
-11633400,0.562838,0.562838,0.562838,0.562838,8/19/1969
-11547000,0.563661,0.563661,0.563661,0.563661,8/20/1969
-11460600,0.569421,0.569421,0.569421,0.569421,8/21/1969
-11374200,0.575181,0.575181,0.575181,0.575181,8/22/1969
-11115000,0.567775,0.567775,0.567775,0.567775,8/25/1969
-11028600,0.564484,0.564484,0.564484,0.564484,8/26/1969
-10942200,0.564484,0.564484,0.564484,0.564484,8/27/1969
-10855800,0.564484,0.564484,0.564484,0.564484,8/28/1969
-10769400,0.572712,0.572712,0.572712,0.572712,8/29/1969
-10423800,0.576827,0.576827,0.576827,0.576827,9/2/1969
-10337400,0.576004,0.576004,0.576004,0.576004,9/3/1969
-10251000,0.559546,0.559546,0.559546,0.559546,9/4/1969
-10164600,0.553786,0.553786,0.553786,0.553786,9/5/1969
-9905400,0.549672,0.549672,0.549672,0.549672,9/8/1969
-9819000,0.557901,0.557901,0.557901,0.557901,9/9/1969
-9732600,0.562015,0.562015,0.562015,0.562015,9/10/1969
-9646200,0.556255,0.556255,0.556255,0.556255,9/11/1969
-9559800,0.559546,0.559546,0.559546,0.559546,9/12/1969
-9300600,0.566129,0.566129,0.566129,0.566129,9/15/1969
-9214200,0.563661,0.563661,0.563661,0.563661,9/16/1969
-9127800,0.566952,0.566952,0.566952,0.566952,9/17/1969
-9041400,0.564484,0.564484,0.564484,0.564484,9/18/1969
-8955000,0.567775,0.567775,0.567775,0.567775,9/19/1969
-8695800,0.569421,0.569421,0.569421,0.569421,9/22/1969
-8609400,0.565307,0.565307,0.565307,0.565307,9/23/1969
-8523000,0.563661,0.563661,0.563661,0.563661,9/24/1969
-8436600,0.562838,0.562838,0.562838,0.562838,9/25/1969
-8350200,0.566129,0.566129,0.566129,0.566129,9/26/1969
-8091000,0.559546,0.559546,0.559546,0.559546,9/29/1969
-8004600,0.554609,0.554609,0.554609,0.554609,9/30/1969
-7918200,0.556255,0.556255,0.556255,0.556255,10/1/1969
-7831800,0.561192,0.561192,0.561192,0.561192,10/2/1969
-7745400,0.568598,0.568598,0.568598,0.568598,10/3/1969
-7486200,0.585878,0.585878,0.585878,0.585878,10/6/1969
-7399800,0.582587,0.582587,0.582587,0.582587,10/7/1969
-7313400,0.580941,0.580941,0.580941,0.580941,10/8/1969
-7227000,0.592461,0.592461,0.592461,0.592461,10/9/1969
-7140600,0.595752,0.595752,0.595752,0.595752,10/10/1969
-6881400,0.613855,0.613855,0.613855,0.613855,10/13/1969
-6795000,0.625375,0.625375,0.625375,0.625375,10/14/1969
-6708600,0.643478,0.643478,0.643478,0.643478,10/15/1969
-6622200,0.630313,0.630313,0.630313,0.630313,10/16/1969
-6535800,0.62373,0.62373,0.62373,0.62373,10/17/1969
-6276600,0.625375,0.625375,0.625375,0.625375,10/20/1969
-6190200,0.636896,0.636896,0.636896,0.636896,10/21/1969
-6103800,0.654176,0.654176,0.654176,0.654176,10/22/1969
-6017400,0.645124,0.645124,0.645124,0.645124,10/23/1969
-5931000,0.654999,0.654999,0.654999,0.654999,10/24/1969
-5671800,0.645124,0.645124,0.645124,0.645124,10/27/1969
-5585400,0.649238,0.649238,0.649238,0.649238,10/28/1969
-5499000,0.641833,0.641833,0.641833,0.641833,10/29/1969
-5412600,0.641833,0.641833,0.641833,0.641833,10/30/1969
-5326200,0.64677,0.64677,0.64677,0.64677,10/31/1969
-5067000,0.653353,0.653353,0.653353,0.653353,11/3/1969
