time,open,high,low,close,date
-52741800,0.450106,0.450106,0.450106,0.450106,4/30/1968
-52655400,0.44846,0.44846,0.44846,0.44846,5/1/1968
-52569000,0.455866,0.455866,0.455866,0.455866,5/2/1968
-52482600,0.458334,0.458334,0.458334,0.458334,5/3/1968
-52223400,0.458334,0.458334,0.458334,0.458334,5/6/1968
-52137000,0.45998,0.45998,0.45998,0.45998,5/7/1968
-52050600,0.45998,0.45998,0.45998,0.45998,5/8/1968
-51964200,0.455866,0.455866,0.455866,0.455866,5/9/1968
-51877800,0.452574,0.452574,0.452574,0.452574,5/10/1968
-51618600,0.45422,0.45422,0.45422,0.45422,5/13/1968
-51532200,0.453397,0.453397,0.453397,0.453397,5/14/1968
-51445800,0.45422,0.45422,0.45422,0.45422,5/15/1968
-51359400,0.462449,0.462449,0.462449,0.462449,5/16/1968
-51273000,0.457512,0.457512,0.457512,0.457512,5/17/1968
-51013800,0.45422,0.45422,0.45422,0.45422,5/20/1968
-50927400,0.452574,0.452574,0.452574,0.452574,5/21/1968
-50841000,0.457512,0.457512,0.457512,0.457512,5/22/1968
-50754600,0.463272,0.463272,0.463272,0.463272,5/23/1968
-50668200,0.469032,0.469032,0.469032,0.469032,5/24/1968
-50409000,0.476437,0.476437,0.476437,0.476437,5/27/1968
-50322600,0.473146,0.473146,0.473146,0.473146,5/28/1968
-50236200,0.470677,0.470677,0.470677,0.470677,5/29/1968
-50063400,0.478083,0.478083,0.478083,0.478083,5/31/1968
-49804200,0.490426,0.490426,0.490426,0.490426,6/3/1968
-49717800,0.497832,0.497832,0.497832,0.497832,6/4/1968
-49631400,0.501946,0.501946,0.501946,0.501946,6/5/1968
-49545000,0.506883,0.506883,0.506883,0.506883,6/6/1968
-49458600,0.506883,0.506883,0.506883,0.506883,6/7/1968
-49199400,0.501946,0.501946,0.501946,0.501946,6/10/1968
-49113000,0.501123,0.501123,0.501123,0.501123,6/11/1968
-48940200,0.473146,0.473146,0.473146,0.473146,6/13/1968
-48853800,0.478906,0.478906,0.478906,0.478906,6/14/1968
-48594600,0.463272,0.463272,0.463272,0.463272,6/17/1968
-48508200,0.472323,0.472323,0.472323,0.472323,6/18/1968
-48335400,0.479729,0.479729,0.479729,0.479729,6/20/1968
-48249000,0.48302,0.48302,0.48302,0.48302,6/21/1968
-47989800,0.479729,0.479729,0.479729,0.479729,6/24/1968
-47903400,0.472323,0.472323,0.472323,0.472323,6/25/1968
-47730600,0.467386,0.467386,0.467386,0.467386,6/27/1968
-47644200,0.469032,0.469032,0.469032,0.469032,6/28/1968
-47385000,0.46574,0.46574,0.46574,0.46574,7/1/1968
-47298600,0.460803,0.460803,0.460803,0.460803,7/2/1968
-47212200,0.464094,0.464094,0.464094,0.464094,7/3/1968
-46780200,0.472323,0.472323,0.472323,0.472323,7/8/1968
-46693800,0.45422,0.45422,0.45422,0.45422,7/9/1968
-46521000,0.460803,0.460803,0.460803,0.460803,7/11/1968
-46434600,0.45422,0.45422,0.45422,0.45422,7/12/1968
-46175400,0.457512,0.457512,0.457512,0.457512,7/15/1968
-46089000,0.462449,0.462449,0.462449,0.462449,7/16/1968
-45916200,0.458334,0.458334,0.458334,0.458334,7/18/1968
-45829800,0.455043,0.455043,0.455043,0.455043,7/19/1968
-45570600,0.450929,0.450929,0.450929,0.450929,7/22/1968
-45484200,0.439409,0.439409,0.439409,0.439409,7/23/1968
-45311400,0.439409,0.439409,0.439409,0.439409,7/25/1968
-45225000,0.441054,0.441054,0.441054,0.441054,7/26/1968
-44965800,0.449283,0.449283,0.449283,0.449283,7/29/1968
-44879400,0.460803,0.460803,0.460803,0.460803,7/30/1968
-44706600,0.460803,0.460803,0.460803,0.460803,8/1/1968
-44620200,0.452574,0.452574,0.452574,0.452574,8/2/1968
-44361000,0.45422,0.45422,0.45422,0.45422,8/5/1968
-44274600,0.447637,0.447637,0.447637,0.447637,8/6/1968
-44101800,0.453397,0.453397,0.453397,0.453397,8/8/1968
-44015400,0.460803,0.460803,0.460803,0.460803,8/9/1968
-43756200,0.460803,0.460803,0.460803,0.460803,8/12/1968
-43669800,0.458334,0.458334,0.458334,0.458334,8/13/1968
-43497000,0.449283,0.449283,0.449283,0.449283,8/15/1968
-43410600,0.449283,0.449283,0.449283,0.449283,8/16/1968
-43151400,0.443523,0.443523,0.443523,0.443523,8/19/1968
-43065000,0.434471,0.434471,0.434471,0.434471,8/20/1968
-42892200,0.427888,0.427888,0.427888,0.427888,8/22/1968
-42805800,0.43118,0.43118,0.43118,0.43118,8/23/1968
-42546600,0.427066,0.427066,0.427066,0.427066,8/26/1968
-42460200,0.426243,0.426243,0.426243,0.426243,8/27/1968
-42287400,0.427888,0.427888,0.427888,0.427888,8/29/1968
-42201000,0.426243,0.426243,0.426243,0.426243,8/30/1968
-41855400,0.426243,0.426243,0.426243,0.426243,9/3/1968
-41769000,0.428711,0.428711,0.428711,0.428711,9/4/1968
-41682600,0.424597,0.424597,0.424597,0.424597,9/5/1968
-41596200,0.432826,0.432826,0.432826,0.432826,9/6/1968
-41337000,0.445991,0.445991,0.445991,0.445991,9/9/1968
-41250600,0.447637,0.447637,0.447637,0.447637,9/10/1968
-41077800,0.441054,0.441054,0.441054,0.441054,9/12/1968
-40991400,0.438586,0.438586,0.438586,0.438586,9/13/1968
-40732200,0.427888,0.427888,0.427888,0.427888,9/16/1968
-40645800,0.427888,0.427888,0.427888,0.427888,9/17/1968
-40473000,0.422951,0.422951,0.422951,0.422951,9/19/1968
-40386600,0.421306,0.421306,0.421306,0.421306,9/20/1968
-40127400,0.422951,0.422951,0.422951,0.422951,9/23/1968
-40041000,0.426243,0.426243,0.426243,0.426243,9/24/1968
-39868200,0.426243,0.426243,0.426243,0.426243,9/26/1968
-39781800,0.430357,0.430357,0.430357,0.430357,9/27/1968
-39522600,0.439409,0.439409,0.439409,0.439409,9/30/1968
-39436200,0.453397,0.453397,0.453397,0.453397,10/1/1968
-39263400,0.457512,0.457512,0.457512,0.457512,10/3/1968
-39177000,0.457512,0.457512,0.457512,0.457512,10/4/1968
-38917800,0.464094,0.464094,0.464094,0.464094,10/7/1968
-38831400,0.480552,0.480552,0.480552,0.480552,10/8/1968
-38658600,0.48302,0.48302,0.48302,0.48302,10/10/1968
-38572200,0.485489,0.485489,0.485489,0.485489,10/11/1968
-38313000,0.483843,0.483843,0.483843,0.483843,10/14/1968
-38226600,0.475615,0.475615,0.475615,0.475615,10/15/1968
-38053800,0.47726,0.47726,0.47726,0.47726,10/17/1968
-37967400,0.473146,0.473146,0.473146,0.473146,10/18/1968
-37708200,0.473969,0.473969,0.473969,0.473969,10/21/1968
-37621800,0.467386,0.467386,0.467386,0.467386,10/22/1968
-37449000,0.45422,0.45422,0.45422,0.45422,10/24/1968
-37362600,0.456689,0.456689,0.456689,0.456689,10/25/1968
-37099800,0.452574,0.452574,0.452574,0.452574,10/28/1968
-37013400,0.439409,0.439409,0.439409,0.439409,10/29/1968
-36840600,0.4427,0.4427,0.4427,0.4427,10/31/1968
-36754200,0.444346,0.444346,0.444346,0.444346,11/1/1968
-36495000,0.441877,0.441877,0.441877,0.441877,11/4/1968
-36322200,0.444346,0.444346,0.444346,0.444346,11/6/1968
-36235800,0.441054,0.441054,0.441054,0.441054,11/7/1968
-36149400,0.445169,0.445169,0.445169,0.445169,11/8/1968
-35803800,0.450929,0.450929,0.450929,0.450929,11/12/1968
-35717400,0.445169,0.445169,0.445169,0.445169,11/13/1968
-35631000,0.453397,0.453397,0.453397,0.453397,11/14/1968
-35544600,0.464094,0.464094,0.464094,0.464094,11/15/1968
-35285400,0.475615,0.475615,0.475615,0.475615,11/18/1968
-35199000,0.480552,0.480552,0.480552,0.480552,11/19/1968
-35026200,0.467386,0.467386,0.467386,0.467386,11/21/1968
-34939800,0.482197,0.482197,0.482197,0.482197,11/22/1968
-34680600,0.469032,0.469032,0.469032,0.469032,11/25/1968
-34594200,0.482197,0.482197,0.482197,0.482197,11/26/1968
-34507800,0.487957,0.487957,0.487957,0.487957,11/27/1968
-34335000,0.480552,0.480552,0.480552,0.480552,11/29/1968
-34075800,0.490426,0.490426,0.490426,0.490426,12/2/1968
-33989400,0.492072,0.492072,0.492072,0.492072,12/3/1968
-33816600,0.485489,0.485489,0.485489,0.485489,12/5/1968
-33730200,0.482197,0.482197,0.482197,0.482197,12/6/1968
-33471000,0.486312,0.486312,0.486312,0.486312,12/9/1968
-33384600,0.492072,0.492072,0.492072,0.492072,12/10/1968
-33211800,0.506883,0.506883,0.506883,0.506883,12/12/1968
-33125400,0.501123,0.501123,0.501123,0.501123,12/13/1968
-32866200,0.501946,0.501946,0.501946,0.501946,12/16/1968
-32779800,0.499478,0.499478,0.499478,0.499478,12/17/1968
-32607000,0.506883,0.506883,0.506883,0.506883,12/19/1968
-32520600,0.5003,0.5003,0.5003,0.5003,12/20/1968
-32261400,0.493717,0.493717,0.493717,0.493717,12/23/1968
-32175000,0.5003,0.5003,0.5003,0.5003,12/24/1968
-32002200,0.49454,0.49454,0.49454,0.49454,12/26/1968
-31915800,0.497832,0.497832,0.497832,0.497832,12/27/1968
-31656600,0.497009,0.497009,0.497009,0.497009,12/30/1968
-31570200,0.495363,0.495363,0.495363,0.495363,12/31/1968
-31397400,0.497009,0.497009,0.497009,0.497009,1/2/1969
-31311000,0.493717,0.493717,0.493717,0.493717,1/3/1969
-31051800,0.487957,0.487957,0.487957,0.487957,1/6/1969
-30965400,0.478906,0.478906,0.478906,0.478906,1/7/1969
-30879000,0.474792,0.474792,0.474792,0.474792,1/8/1969
-30792600,0.47726,0.47726,0.47726,0.47726,1/9/1969
-30706200,0.480552,0.480552,0.480552,0.480552,1/10/1969
-30447000,0.47726,0.47726,0.47726,0.47726,1/13/1969
-30360600,0.483843,0.483843,0.483843,0.483843,1/14/1969
-30274200,0.484666,0.484666,0.484666,0.484666,1/15/1969
-30187800,0.49454,0.49454,0.49454,0.49454,1/16/1969
-30101400,0.495363,0.495363,0.495363,0.495363,1/17/1969
-29842200,0.502769,0.502769,0.502769,0.502769,1/20/1969
-29755800,0.512643,0.512643,0.512643,0.512643,1/21/1969
-29669400,0.505238,0.505238,0.505238,0.505238,1/22/1969
-29583000,0.508529,0.508529,0.508529,0.508529,1/23/1969
-29496600,0.515935,0.515935,0.515935,0.515935,1/24/1969
-29237400,0.521695,0.521695,0.521695,0.521695,1/27/1969
-29151000,0.514289,0.514289,0.514289,0.514289,1/28/1969
-29064600,0.514289,0.514289,0.514289,0.514289,1/29/1969
-28978200,0.521695,0.521695,0.521695,0.521695,1/30/1969
-28891800,0.523341,0.523341,0.523341,0.523341,1/31/1969
-28632600,0.520872,0.520872,0.520872,0.520872,2/3/1969
-28546200,0.524163,0.524163,0.524163,0.524163,2/4/1969
-28459800,0.520049,0.520049,0.520049,0.520049,2/5/1969
-28373400,0.521695,0.521695,0.521695,0.521695,2/6/1969
-28287000,0.513466,0.513466,0.513466,0.513466,2/7/1969
-27941400,0.505238,0.505238,0.505238,0.505238,2/11/1969
-27855000,0.504415,0.504415,0.504415,0.504415,2/12/1969
-27768600,0.498655,0.498655,0.498655,0.498655,2/13/1969
-27682200,0.501946,0.501946,0.501946,0.501946,2/14/1969
-27423000,0.506883,0.506883,0.506883,0.506883,2/17/1969
-27336600,0.501946,0.501946,0.501946,0.501946,2/18/1969
-27250200,0.501123,0.501123,0.501123,0.501123,2/19/1969
-27163800,0.498655,0.498655,0.498655,0.498655,2/20/1969
-26818200,0.484666,0.484666,0.484666,0.484666,2/24/1969
-26731800,0.483843,0.483843,0.483843,0.483843,2/25/1969
-26645400,0.48878,0.48878,0.48878,0.48878,2/26/1969
-26559000,0.478906,0.478906,0.478906,0.478906,2/27/1969
-26472600,0.470677,0.470677,0.470677,0.470677,2/28/1969
-26213400,0.46574,0.46574,0.46574,0.46574,3/3/1969
-26127000,0.463272,0.463272,0.463272,0.463272,3/4/1969
-26040600,0.463272,0.463272,0.463272,0.463272,3/5/1969
-25954200,0.466563,0.466563,0.466563,0.466563,3/6/1969
-25867800,0.473969,0.473969,0.473969,0.473969,3/7/1969
-25608600,0.487135,0.487135,0.487135,0.487135,3/10/1969
-25522200,0.489603,0.489603,0.489603,0.489603,3/11/1969
-25435800,0.497009,0.497009,0.497009,0.497009,3/12/1969
-25349400,0.505238,0.505238,0.505238,0.505238,3/13/1969
-25263000,0.490426,0.490426,0.490426,0.490426,3/14/1969
-25003800,0.48878,0.48878,0.48878,0.48878,3/17/1969
-24917400,0.492895,0.492895,0.492895,0.492895,3/18/1969
-24831000,0.491249,0.491249,0.491249,0.491249,3/19/1969
-24744600,0.495363,0.495363,0.495363,0.495363,3/20/1969
-24658200,0.492072,0.492072,0.492072,0.492072,3/21/1969
-24399000,0.491249,0.491249,0.491249,0.491249,3/24/1969
-24312600,0.480552,0.480552,0.480552,0.480552,3/25/1969
-24226200,0.491249,0.491249,0.491249,0.491249,3/26/1969
-24139800,0.495363,0.495363,0.495363,0.495363,3/27/1969
-24053400,0.5003,0.5003,0.5003,0.5003,3/28/1969
-23707800,0.504415,0.504415,0.504415,0.504415,4/1/1969
-23621400,0.497009,0.497009,0.497009,0.497009,4/2/1969
-23535000,0.495363,0.495363,0.495363,0.495363,4/3/1969
-23189400,0.497832,0.497832,0.497832,0.497832,4/7/1969
-23103000,0.497009,0.497009,0.497009,0.497009,4/8/1969
-23016600,0.501946,0.501946,0.501946,0.501946,4/9/1969
-22930200,0.513466,0.513466,0.513466,0.513466,4/10/1969
-22843800,0.510998,0.510998,0.510998,0.510998,4/11/1969
-22584600,0.508529,0.508529,0.508529,0.508529,4/14/1969
-22498200,0.510998,0.510998,0.510998,0.510998,4/15/1969
-22411800,0.5003,0.5003,0.5003,0.5003,4/16/1969
-22325400,0.501123,0.501123,0.501123,0.501123,4/17/1969
-22239000,0.509352,0.509352,0.509352,0.509352,4/18/1969
-21979800,0.506883,0.506883,0.506883,0.506883,4/21/1969
-21893400,0.510998,0.510998,0.510998,0.510998,4/22/1969
-21807000,0.513466,0.513466,0.513466,0.513466,4/23/1969
-21720600,0.515935,0.515935,0.515935,0.515935,4/24/1969
-21634200,0.524986,0.524986,0.524986,0.524986,4/25/1969
-21378600,0.531569,0.531569,0.531569,0.531569,4/28/1969
-21292200,0.524986,0.524986,0.524986,0.524986,4/29/1969
-21205800,0.534861,0.534861,0.534861,0.534861,4/30/1969
-21119400,0.534861,0.534861,0.534861,0.534861,5/1/1969
-21033000,0.535683,0.535683,0.535683,0.535683,5/2/1969
-20773800,0.536506,0.536506,0.536506,0.536506,5/5/1969
-20687400,0.534861,0.534861,0.534861,0.534861,5/6/1969
-20601000,0.530746,0.530746,0.530746,0.530746,5/7/1969
-20514600,0.530746,0.530746,0.530746,0.530746,5/8/1969
-20428200,0.533215,0.533215,0.533215,0.533215,5/9/1969
-20169000,0.531569,0.531569,0.531569,0.531569,5/12/1969
-20082600,0.534038,0.534038,0.534038,0.534038,5/13/1969
-19996200,0.536506,0.536506,0.536506,0.536506,5/14/1969
-19909800,0.552964,0.552964,0.552964,0.552964,5/15/1969
-19823400,0.557901,0.557901,0.557901,0.557901,5/16/1969
-19564200,0.552964,0.552964,0.552964,0.552964,5/19/1969
-19477800,0.544735,0.544735,0.544735,0.544735,5/20/1969
-19391400,0.549672,0.549672,0.549672,0.549672,5/21/1969
-19305000,0.559546,0.559546,0.559546,0.559546,5/22/1969
-19218600,0.556255,0.556255,0.556255,0.556255,5/23/1969
-18959400,0.554609,0.554609,0.554609,0.554609,5/26/1969
-18873000,0.556255,0.556255,0.556255,0.556255,5/27/1969
-18786600,0.559546,0.559546,0.559546,0.559546,5/28/1969
-18700200,0.554609,0.554609,0.554609,0.554609,5/29/1969
-18354600,0.548026,0.548026,0.548026,0.548026,6/2/1969
-18268200,0.546381,0.546381,0.546381,0.546381,6/3/1969
-18181800,0.544735,0.544735,0.544735,0.544735,6/4/1969
-18095400,0.539798,0.539798,0.539798,0.539798,6/5/1969
-18009000,0.546381,0.546381,0.546381,0.546381,6/6/1969
-17749800,0.538152,0.538152,0.538152,0.538152,6/9/1969
-17663400,0.534861,0.534861,0.534861,0.534861,6/10/1969
-17577000,0.548849,0.548849,0.548849,0.548849,6/11/1969
-17490600,0.549672,0.549672,0.549672,0.549672,6/12/1969
-17404200,0.548849,0.548849,0.548849,0.548849,6/13/1969
-17145000,0.546381,0.546381,0.546381,0.546381,6/16/1969
-17058600,0.546381,0.546381,0.546381,0.546381,6/17/1969
-16972200,0.546381,0.546381,0.546381,0.546381,6/18/1969
-16885800,0.543912,0.543912,0.543912,0.543912,6/19/1969
-16799400,0.541444,0.541444,0.541444,0.541444,6/20/1969
-16540200,0.538975,0.538975,0.538975,0.538975,6/23/1969
-16453800,0.539798,0.539798,0.539798,0.539798,6/24/1969
-16367400,0.543089,0.543089,0.543089,0.543089,6/25/1969
-16281000,0.534861,0.534861,0.534861,0.534861,6/26/1969
-16194600,0.530746,0.530746,0.530746,0.530746,6/27/1969
-15935400,0.530746,0.530746,0.530746,0.530746,6/30/1969
-15849000,0.534861,0.534861,0.534861,0.534861,7/1/1969
-15762600,0.543089,0.543089,0.543089,0.543089,7/2/1969
-15676200,0.549672,0.549672,0.549672,0.549672,7/3/1969
-15330600,0.556255,0.556255,0.556255,0.556255,7/7/1969
-15244200,0.554609,0.554609,0.554609,0.554609,7/8/1969
-15157800,0.552964,0.552964,0.552964,0.552964,7/9/1969
-15071400,0.549672,0.549672,0.549672,0.549672,7/10/1969
-14985000,0.546381,0.546381,0.546381,0.546381,7/11/1969
-14725800,0.546381,0.546381,0.546381,0.546381,7/14/1969
-14639400,0.549672,0.549672,0.549672,0.549672,7/15/1969
-14553000,0.530746,0.530746,0.530746,0.530746,7/16/1969
-14466600,0.526632,0.526632,0.526632,0.526632,7/17/1969
-14380200,0.524986,0.524986,0.524986,0.524986,7/18/1969
-14034600,0.524163,0.524163,0.524163,0.524163,7/22/1969
-13948200,0.520049,0.520049,0.520049,0.520049,7/23/1969
-13861800,0.521695,0.521695,0.521695,0.521695,7/24/1969
-13775400,0.524986,0.524986,0.524986,0.524986,7/25/1969
-13516200,0.522518,0.522518,0.522518,0.522518,7/28/1969
-13429800,0.51182,0.51182,0.51182,0.51182,7/29/1969
-13343400,0.513466,0.513466,0.513466,0.513466,7/30/1969
-13257000,0.512643,0.512643,0.512643,0.512643,7/31/1969
-13170600,0.531569,0.531569,0.531569,0.531569,8/1/1969
-12911400,0.532392,0.532392,0.532392,0.532392,8/4/1969
-12825000,0.530746,0.530746,0.530746,0.530746,8/5/1969
-12738600,0.534038,0.534038,0.534038,0.534038,8/6/1969
-12652200,0.536506,0.536506,0.536506,0.536506,8/7/1969
-12565800,0.534861,0.534861,0.534861,0.534861,8/8/1969
-12306600,0.533215,0.533215,0.533215,0.533215,8/11/1969
-12220200,0.535683,0.535683,0.535683,0.535683,8/12/1969
-12133800,0.536506,0.536506,0.536506,0.536506,8/13/1969
-12047400,0.542266,0.542266,0.542266,0.542266,8/14/1969
-11961000,0.552141,0.552141,0.552141,0.552141,8/15/1969
-11701800,0.552964,0.552964,0.552964,0.552964,8/18/1969
-11615400,0.562838,0.562838,0.562838,0.562838,8/19/1969
-11529000,0.563661,0.563661,0.563661,0.563661,8/20/1969
-11442600,0.569421,0.569421,0.569421,0.569421,8/21/1969
-11356200,0.575181,0.575181,0.575181,0.575181,8/22/1969
-11097000,0.567775,0.567775,0.567775,0.567775,8/25/1969
-11010600,0.564484,0.564484,0.564484,0.564484,8/26/1969
-10924200,0.564484,0.564484,0.564484,0.564484,8/27/1969
-10837800,0.564484,0.564484,0.564484,0.564484,8/28/1969
-10751400,0.572712,0.572712,0.572712,0.572712,8/29/1969
-10405800,0.576827,0.576827,0.576827,0.576827,9/2/1969
-10319400,0.576004,0.576004,0.576004,0.576004,9/3/1969
-10233000,0.559546,0.559546,0.559546,0.559546,9/4/1969
-10146600,0.553786,0.553786,0.553786,0.553786,9/5/1969
-9887400,0.549672,0.549672,0.549672,0.549672,9/8/1969
-9801000,0.557901,0.557901,0.557901,0.557901,9/9/1969
-9714600,0.562015,0.562015,0.562015,0.562015,9/10/1969
-9628200,0.556255,0.556255,0.556255,0.556255,9/11/1969
-9541800,0.559546,0.559546,0.559546,0.559546,9/12/1969
-9282600,0.566129,0.566129,0.566129,0.566129,9/15/1969
-9196200,0.563661,0.563661,0.563661,0.563661,9/16/1969
-9109800,0.566952,0.566952,0.566952,0.566952,9/17/1969
-9023400,0.564484,0.564484,0.564484,0.564484,9/18/1969
-8937000,0.567775,0.567775,0.567775,0.567775,9/19/1969
-8677800,0.569421,0.569421,0.569421,0.569421,9/22/1969
-8591400,0.565307,0.565307,0.565307,0.565307,9/23/1969
-8505000,0.563661,0.563661,0.563661,0.563661,9/24/1969
-8418600,0.562838,0.562838,0.562838,0.562838,9/25/1969
-8332200,0.566129,0.566129,0.566129,0.566129,9/26/1969
-8073000,0.559546,0.559546,0.559546,0.559546,9/29/1969
-7986600,0.554609,0.554609,0.554609,0.554609,9/30/1969
-7900200,0.556255,0.556255,0.556255,0.556255,10/1/1969
-7813800,0.561192,0.561192,0.561192,0.561192,10/2/1969
-7727400,0.568598,0.568598,0.568598,0.568598,10/3/1969
-7468200,0.585878,0.585878,0.585878,0.585878,10/6/1969
-7381800,0.582587,0.582587,0.582587,0.582587,10/7/1969
-7295400,0.580941,0.580941,0.580941,0.580941,10/8/1969
-7209000,0.592461,0.592461,0.592461,0.592461,10/9/1969
-7122600,0.595752,0.595752,0.595752,0.595752,10/10/1969
-6863400,0.613855,0.613855,0.613855,0.613855,10/13/1969
-6777000,0.625375,0.625375,0.625375,0.625375,10/14/1969
-6690600,0.643478,0.643478,0.643478,0.643478,10/15/1969
-6604200,0.630313,0.630313,0.630313,0.630313,10/16/1969
-6517800,0.62373,0.62373,0.62373,0.62373,10/17/1969
-6258600,0.625375,0.625375,0.625375,0.625375,10/20/1969
-6172200,0.636896,0.636896,0.636896,0.636896,10/21/1969
-6085800,0.654176,0.654176,0.654176,0.654176,10/22/1969
-5999400,0.645124,0.645124,0.645124,0.645124,10/23/1969
-5913000,0.654999,0.654999,0.654999,0.654999,10/24/1969
-5650200,0.645124,0.645124,0.645124,0.645124,10/27/1969
-5563800,0.649238,0.649238,0.649238,0.649238,10/28/1969
-5477400,0.641833,0.641833,0.641833,0.641833,10/29/1969
-5391000,0.641833,0.641833,0.641833,0.641833,10/30/1969
-5304600,0.64677,0.64677,0.64677,0.64677,10/31/1969
-5045400,0.653353,0.653353,0.653353,0.653353,11/3/1969
